term,coef,std_err,p_value,n_obs,r_squared,model,formula,note,exposure_source
C(city)[T.Zhongshan],0.030852145202325487,0.23959547148893226,0.8975415059561402,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Zhuhai],-0.3217605083956425,0.11657273639546767,0.00577713838134402,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Zhuzhou],-0.0778772223809959,0.10365437446678466,0.45246231435602524,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(city)[T.Zibo],-0.14268388465639004,0.09978358150877106,0.1527361098055904,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C14],-0.031276894658387636,0.10045248425758194,0.7555268896577797,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C17],-0.1932596222647186,0.12150785811801765,0.11171959890914543,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C22],0.12850088613093347,0.09471381617975663,0.17486765316050856,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C26],0.016324227590320387,0.05306343113427041,0.7583592392939587,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C27],-0.15721180226840514,0.1991300964222965,0.42982396330381945,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C30],0.021105692135932025,0.09613603421999758,0.8262295281172629,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C31],-0.10557876102050612,0.1069597776543938,0.32359927997587246,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C33],-0.07877755064649991,0.05960665777580099,0.1862936044931428,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C34],0.2503437476970276,0.0690265320991735,0.00028698240346675287,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C35],-0.005234276195872856,0.17218189921698224,0.9757482928461905,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C36],0.033875312639334264,0.08594651853620826,0.6934746584715942,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C37],-0.1038035690870536,0.062022547398404404,0.09420088758170676,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C38],0.0068386997168917996,0.09018703088311215,0.9395559611806296,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C39],-0.01859438547423046,0.0544431991217534,0.7326990987209034,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C39_ai_server],0.042900756401590245,0.04058586386184233,0.2904947394494266,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C39_battery],0.10367796934050666,0.1089384686096132,0.3412434273849444,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C39_semi],-0.15723909491181937,0.08598960086238905,0.06746214909194305,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(industry_code)[T.C40],-0.08764735885056074,0.14130754091079256,0.5350868881562937,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
C(year)[T.2025],0.05494289636746165,0.04033341845887022,0.17312919273618765,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
pilot_zone,-0.15363409032394243,0.1005899574088035,0.12667889739275665,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
high_exposure_ex_ante,-0.06689996519863428,0.07993297526431037,0.40262024076276826,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
pilot_zone:high_exposure_ex_ante,0.2428010054863734,0.08281308250289865,0.0033687780049231467,380,0.4636785515033003,city_industry_pilot_x_exposure_ex_ante,log1p_projects ~ pilot_zone * high_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x high-exposure industry (ex ante classification),ex_ante
Intercept,0.7846617131738478,0.13320810733295577,3.850401199396128e-09,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Anqing],-0.09328914257815024,0.10578286151057216,0.3778347879201015,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Anshan],-0.3646864208665476,0.11955742123617562,0.0022861021798105024,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Baise],-0.11324970162231618,0.10262944127970543,0.26981807117560375,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Baotou],0.08505073336041549,0.08824387562848338,0.33513889877964576,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Beihai],-0.07729608328306758,0.1024020438583037,0.45035129268088203,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Beijing],0.09371317552678324,0.023166144886661678,5.22641585083922e-05,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Bengbu],-0.0963172586479667,0.11332932278550867,0.3953872245481558,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Benxi],-0.15270365285270657,0.09870906243489855,0.12186145436861853,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Binzhou],-0.06794246788160563,0.06090407717471993,0.2646083032473082,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Cangzhou],-0.3646864208665437,0.11955742123617492,0.002286102179810615,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changchun],-0.04859986597156046,0.0957824830404339,0.6118754009315168,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changde],-0.31101416006463256,0.11489026306609078,0.006788318987781403,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changji],-0.10059682358264146,0.10388010569578955,0.33284786310045866,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changsha],-0.07857168475556603,0.024072257764964706,0.0010985381643952004,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changshu],0.05367226080191298,0.04036028853104583,0.18357479289756817,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changyuan],-0.23473003119499258,0.10689113937681843,0.02809389260427555,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Changzhou],-0.051890066426049486,0.11101948595356122,0.6402165660470318,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Chengde],-0.3110141600646338,0.11489026306609113,0.006788318987781356,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Chengdu],-0.0768966498540917,0.02424556191237395,0.0015161402719913086,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Chongqing],0.19071250065474002,0.023845675586066244,1.2668101692043051e-15,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Chuzhou],-0.31101416006463334,0.11489026306609038,0.006788318987781072,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Dalian],-0.10728855689660138,0.09557656845704729,0.26163275121460017,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Danyang],-0.3110141600646382,0.11489026306608992,0.006788318987779983,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Daye],-0.07729608328306592,0.10240204385830427,0.45035129268089424,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Dazhou],-0.13096834408496852,0.09906383362625265,0.18614813111060236,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Deyang],0.33523980502785566,0.12571542409470982,0.007661001520193763,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Dezhou],-0.05690224782749745,0.09030085573497096,0.5286025085750119,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Dongguan],0.04077868724161576,0.11955742123617585,0.7330430926291722,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Fangchenggang],-0.036508412371922816,0.08756442339223769,0.6767281281883022,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
C(city)[T.Foshan],-0.31101416006463367,0.11489026306609085,0.006788318987781235,380,0.46231962093807333,city_industry_pilot_x_score_ex_ante,log1p_projects ~ pilot_zone * ai_exposure_ex_ante + C(city) + C(industry_code) + C(year),pilot x continuous ex ante AI exposure,ex_ante
